ChEMBL ID,p-value (-log),Activity Type,Activity Relation,Activity Value,Unit,Smiles
CHEMBL344885,6.2,Ki,=,573,nM,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1cccc(NC(=O)[C@H](N)CC(=O)O)c1
CHEMBL1192953,6.2,Ki,=,578,nM,CC1c2cccc3cccc(c23)C1C(=O)N(C)[C@H]1CCC2(CCCO2)C[C@@H]1N1CCCC1
CHEMBL544276,6.2,Ki,=,578,nM,CC1c2cccc3cccc(c23)C1C(=O)N(C)[C@H]1CCC2(CCCO2)C[C@@H]1N1CCCC1
CHEMBL473068,6.2,Ki,=,578,nM,CNCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O
CHEMBL260121,6.2,Ki,=,580,nM,COC(=O)[C@@H]1C[C@H](OC(=O)c2cc3ccccc3o2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
CHEMBL4787539,6.2,Ki,=,580,nM,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](C)Cc1c(C)cc(O)cc1C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O
CHEMBL202352,6.2,Ki,=,580,nM,CCCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1
CHEMBL403273,6.2,Ki,=,580,nM,CN(C(=O)Cc1ccc2c(c1)OCO2)[C@H](CN1CCCC1)c1ccccc1
CHEMBL895,6.2,Ki,=,580,nM,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O
CHEMBL2418731,6.2,Ki,=,583,nM,CN1CC[C@@]2(c3cccc(O)c3)C[C@@H]1C[C@H](c1ccccc1)C2
CHEMBL228913,6.2,Ki,=,584,nM,OC1(c2ccccc2)CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL211576,6.2,Ki,=,584,nM,CC(C)C(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OS(=O)(=O)O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
CHEMBL4445059,6.2,Ki,=,587,nM,CC(C)C[C@H](NC(=O)[C@@H](/C=C/CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O
CHEMBL418020,6.2,Ki,=,587,nM,O=C1NCN(c2ccccc2)C12CCN([C@@H]1CCc3c(Cl)ccc(Cl)c3C1)CC2
CHEMBL3409115,6.2,Ki,=,589,nM,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2
CHEMBL2387331,6.2,Ki,=,590,nM,NC(=O)[C@H](CCC(=O)NCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL365483,6.2,Ki,=,591,nM,CN(C/C=C/c1ccccc1)C1CCc2ccc(O)cc2C1(C)C
CHEMBL300877,6.2,Ki,=,600,nM,Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2=O)N(CC1CCC1)CC3
CHEMBL209751,6.2,Ki,=,600,nM,CN1CC[C@]23c4c5ccc(OC(=O)c6ccccc6)c4O[C@H]2[C@@H](OS(=O)(=O)O)C=C[C@H]3[C@H]1C5
CHEMBL424327,6.2,Ki,=,600,nM,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCCN1CC[C@]24CCCC[C@H]2[C@H]1Cc1ccc(O)cc14)CC3
CHEMBL365228,6.2,Ki,=,601,nM,CN(CC1CC1)C1CCc2ccc(O)cc2C1(C)C
CHEMBL1824509,6.2,Ki,=,602.2,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1
CHEMBL1852788,6.2,Ki,=,602.2,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1
CHEMBL1824509,6.2,Ki,=,602.2,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1
CHEMBL1852788,6.2,Ki,=,602.2,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccnc(Cl)c1
CHEMBL70,6.2,Ki,=,605,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.2,Ki,=,605,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.2,Ki,=,605,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.2,Ki,=,605,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL441914,6.2,Ki,=,606,nM,CCCCCC(c1ccccc1)N1CCC(O)(c2ccccc2CN)CC1
CHEMBL240074,6.2,Ki,=,608,nM,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CSC)c4ccccc43)CC2)C(C)C)c1
CHEMBL1672185,6.2,Ki,=,610,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C[C@@H]2C[C@@H]2c2ccccc2)CC3)c1
CHEMBL1739473,6.2,Ki,=,610,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C[C@@H]2C[C@@H]2c2ccccc2)CC3)c1
CHEMBL201434,6.2,Ki,=,610,nM,C[C@H]1CN(CCc2ccccc2)[C@H](CCc2ccccc2)C[C@@]1(C)c1cccc(O)c1
CHEMBL570428,6.2,Ki,=,610,nM,CCCCCCCCCC(O)c1cc2c(cc1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL572217,6.2,Ki,=,610,nM,OCCCCCCCCCCC(O)c1cc2c(cc1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL4111378,6.2,Ki,=,617.8,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CSc1nc(C)ns1)C2
CHEMBL26999,6.2,Ki,=,620,nM,O=C1NCN(c2ccccc2)C12CCN(C1CCc3ccccc3C1)CC2
CHEMBL256834,6.2,Ki,=,620,nM,C[C@H]1CN(CCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
CHEMBL70,6.2,Ki,=,629.5,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL2387340,6.2,Ki,=,630,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
CHEMBL511621,6.2,Ki,=,630,nM,NC(=O)c1ccc2c3c1O[C@H]1CCC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL108894,6.2,Ki,=,634,nM,Cc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1F
CHEMBL234389,6.2,Ki,=,642,nM,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2-c2ccc3ccccc3c2C)CC1
CHEMBL290968,6.2,Ki,=,648,nM,CC(C)(C)c1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)CSSC(C)(C)[C@@H](C(=O)O)NC2=O)cc1
CHEMBL289494,6.2,Ki,=,649,nM,CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1C(=O)NC[C@H]1CCCO1
CHEMBL218506,6.2,Ki,=,660,nM,C[C@H]1CN2C[C@@H](c3ccccc3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL895,6.2,Ki,=,665,nM,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O
CHEMBL3698820,6.2,Ki,=,667,nM,CC(C)CC(C)N1[C@H]2CCC[C@@H]1C[C@H](n1c(=O)c(C(=O)O)nc3ccccc31)C2
CHEMBL4114002,6.2,Ki,=,667.3,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1c(C)noc1C)C2
CHEMBL1187860,6.2,Ki,=,670,nM,O[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(OCc2ccccc2)cc13
CHEMBL524505,6.2,Ki,=,670,nM,O[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(OCc2ccccc2)cc13
CHEMBL510506,6.2,Ki,=,670,nM,O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCC[C@@H]2C(=O)N[C@H]1Cc1ccccc1
CHEMBL364133,6.2,Ki,=,672,nM,C=CCN(CC=C)C1CCc2ccc(O)cc2C1(C)C
CHEMBL238283,6.2,Ki,=,673.6,nM,CCNC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1
CHEMBL596,6.2,Ki,=,679,nM,CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1
CHEMBL1650847,6.2,Ki,=,679,nM,CN1CCN(c2nc3ccccc3n2C2CCN(C3(CO)CCCCCCC3)CC2)CC1
CHEMBL283480,6.2,Ki,=,680,nM,O=C1NCN(c2ccccc2)C12CCN(C1CCc3c(Cl)ccc(Cl)c3C1)CC2
CHEMBL475107,6.2,Ki,=,680,nM,C[C@H]1C2Cc3ccc4[nH]cnc4c3[C@@]1(C)CCN2CC1CC1
CHEMBL371970,6.2,Ki,=,680,nM,CC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1
CHEMBL295237,6.2,Ki,=,690,nM,O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CCCF)CC3
CHEMBL410436,6.2,Ki,=,690,nM,COC(=O)[C@@H]1C[C@H](OC(=O)c2ccsc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
CHEMBL1186134,6.2,Ki,=,690,nM,O=C(Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3)c1ccc(-c2ccccc2)cc1
CHEMBL451320,6.2,Ki,=,690,nM,O=C(Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3)c1ccc(-c2ccccc2)cc1
CHEMBL3647962,6.2,Ki,=,691,nM,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CCC[C@@H]1C[C@H](n1c(=O)c(C(=O)O)nc4ccccc41)C3)C2
CHEMBL2409033,6.2,Ki,=,695,nM,NC(=O)[C@@H]1Cc2ccccc2CN(C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)Cc2ccc(O)cc2)C1
CHEMBL3039906,6.2,Ki,=,695,nM,NC(=O)[C@@H]1Cc2ccccc2CN(C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)Cc2ccc(O)cc2)C1
CHEMBL236460,6.2,Ki,=,698.1,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCc1nc(C)c(C)[nH]c1=O
CHEMBL3350139,6.2,Ki,=,700,nM,CC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
CHEMBL200295,6.2,Ki,=,700,nM,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@]13CCCCC1[C@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@]13CCCCC1[C@H](C2)N(CC1CCC1)CC3
CHEMBL3330670,6.2,Ki,=,700.5,nM,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
CHEMBL283330,6.2,Ki,=,703,nM,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C
CHEMBL70,6.2,Ki,=,710,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL28172,6.2,Ki,=,710,nM,O=C1NCN(c2ccccc2)C12CCN(C1Cc3ccccc3C1)CC2
CHEMBL201845,6.2,Ki,=,710,nM,C[C@H]1CN(CCc2ccccc2)[C@H](CCNC(=O)c2ccccc2)C[C@@]1(C)c1cccc(O)c1
CHEMBL566128,6.2,Ki,=,710,nM,CCN(CCCCCCN(CC)Cc1cc2c(cc1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Cc1cc2c(cc1O)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL421789,6.2,Ki,=,710,nM,CN(CC1CC1)C(c1cccc(O)c1)C(C)(C)C(=O)NCCc1ccccc1
CHEMBL218520,6.1,Ki,=,716,nM,C[C@H]1CN2C[C@H](c3ccccc3)N(C)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL396392,6.1,Ki,=,718.5,nM,CNC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1
CHEMBL3409123,6.1,Ki,=,719,nM,Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2
CHEMBL243092,6.1,Ki,=,720,nM,Oc1cccc([C@@]23CCC[C@@H]([C@H]2O)N(CCc2ccccc2)CC3)c1
CHEMBL3617468,6.1,Ki,=,720,nM,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCC[C@H]3NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1
CHEMBL2048774,6.1,Ki,=,720,nM,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(NCc2cccc(O)c2)cc13
CHEMBL3809684,6.1,Ki,=,720,nM,CN(C)C[C@H]1CCc2cc(-c3ccccc3F)ccc2[C@]1(O)c1cccc(O)c1
CHEMBL1214027,6.1,Ki,=,720,nM,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC(C)(C)[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)NC(=O)[C@@H]2CCCN2C1=O
CHEMBL4780433,6.1,Ki,=,720,nM,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL2418729,6.1,Ki,=,721,nM,C[C@H]1C[C@H]2C[C@](c3cccc(O)c3)(CCN2C)C1
CHEMBL401451,6.1,Ki,=,724.5,nM,O=C1NCN(c2ccccc2)C12CCN(Cc1ccccc1Cl)CC2
CHEMBL4112051,6.1,Ki,=,729.1,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CN(Cc1ccccc1)S(C)(=O)=O)C2
CHEMBL2048778,6.1,Ki,=,730,nM,CN(Cc1ccc(Cl)cc1)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL515257,6.1,Ki,=,730,nM,C[C@H]1C2Cc3cc4nc(O)[nH]c4cc3[C@@]1(C)CCN2CC1CC1
CHEMBL348023,6.1,Ki,=,730,nM,c1cc2c(cc1OCCCCOc1ccc3c(c1)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC4)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL495461,6.1,Ki,=,730,nM,C[C@H]1C2Cc3cc([N+](=O)[O-])c(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL568758,6.1,Ki,=,730,nM,Oc1cc2c(cc1C(O)CCCCCCCCCCC(O)c1cc3c(cc1O)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC4)C[C@@H]1[C@@H]3CCCC[C@]23CCN1CC1CCC1
CHEMBL348023,6.1,Ki,=,730,nM,c1cc2c(cc1OCCCCOc1ccc3c(c1)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC4)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL428033,6.1,Ki,=,736,nM,CC(C)CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1
CHEMBL4078930,6.1,Ki,=,738,nM,C=CCN(CCc1cccc(O)c1)CCc1cccc(O)c1
CHEMBL4117954,6.1,Ki,=,738,nM,C=CCN(CCc1cccc(O)c1)CCc1cccc(O)c1
CHEMBL4111803,6.1,Ki,=,739.5,nM,COC(=O)COc1ccc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1
CHEMBL1766038,6.1,Ki,=,740,nM,CCN(C(C)=O)c1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1
CHEMBL260519,6.1,Ki,=,740,nM,C=CCN1C[C@H]2C(c3ccccc3)=CC[C@@H]1CN2Cc1ccc(C(=O)N(CC)CC)cc1
CHEMBL217950,6.1,Ki,=,740,nM,C[C@H]1CN2CCN(Cc3ccoc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL2113310,6.1,Ki,=,741.6,nM,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC/C=C/c4ccc(Cl)cc4)[C@@H](C2)N(C)CC[C@]315
CHEMBL4111233,6.1,Ki,=,743.4,nM,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(NS(C)(=O)=O)c5c4[C@@]3(CCN1C)[C@H]2O5
CHEMBL2114226,6.1,Ki,=,746,nM,CN(C)CC1c2ccccc2CCN1C(=O)Cc1ccc(Cl)c(Cl)c1
CHEMBL88241,6.1,Ki,=,746,nM,CN(C)CC1c2ccccc2CCN1C(=O)Cc1ccc(Cl)c(Cl)c1
CHEMBL2448129,6.1,Ki,=,750,nM,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC[C@H]1CCNC(=O)c1cccs1
CHEMBL1766028,6.1,Ki,=,750,nM,CC(=O)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1
CHEMBL3698827,6.1,Ki,=,758,nM,CC1(C)[C@H]2CC[C@@H](CCN3[C@H]4CC[C@@H]3C[C@H](n3c(=O)c(C(=O)O)nc5ccccc53)C4)[C@@H]1C2
CHEMBL510745,6.1,Ki,=,759,nM,O=C1N(CCNC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2
CHEMBL1187297,6.1,Ki,=,760,nM,NC(=O)COc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
CHEMBL497108,6.1,Ki,=,760,nM,NC(=O)COc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
CHEMBL427683,6.1,Ki,=,764,nM,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)C(C)C)c1
CHEMBL551072,6.1,Ki,=,765,nM,COc1ccc2c(c1)[C@]13CCN(C)C[C@@]1(C2)Cc1c([nH]c2ccccc12)C3
CHEMBL243091,6.1,Ki,=,770,nM,O=C1[C@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCc1ccccc1
CHEMBL4249256,6.1,Ki,=,773.7,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2
CHEMBL232478,6.1,Ki,=,777,nM,CCCS(=O)(=O)NCc1ccccc1C1(O)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1
CHEMBL469188,6.1,Ki,=,780,nM,C[C@H]1C2Cc3cc4nc[nH]c(=O)c4cc3[C@@]1(C)CCN2CC1CC1
CHEMBL347316,6.1,Ki,=,781,nM,CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC1CC1
CHEMBL116643,6.1,Ki,=,788,nM,CCCCCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C
CHEMBL4088609,6.1,Ki,=,794.3,nM,O=C1c2ccccc2C(=O)N1CCCCN1[C@@H]2CC[C@@H]1CC(c1cccc(O)c1)C2
CHEMBL511649,6.1,Ki,=,795,nM,CC(=O)CN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O
CHEMBL299189,6.1,Ki,=,800,nM,O=C(O)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2=O)N(CC1CCC1)CC3
CHEMBL1672181,6.1,Ki,=,800,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C[C@@H]2C[C@H]2c2ccccc2)CC3)c1
CHEMBL1739369,6.1,Ki,=,800,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C[C@@H]2C[C@H]2c2ccccc2)CC3)c1
CHEMBL203150,6.1,Ki,=,800,nM,C[C@H]1CN(CCc2ccccc2)[C@H](Cc2ccccc2)C[C@@]1(C)c1cccc(O)c1
CHEMBL566527,6.1,Ki,=,807,nM,CC[C@@]12CCN(C[C@H](O)c3ccccc3)C[C@@H]1Oc1ccc(O)cc12
CHEMBL299114,6.1,Ki,=,810,nM,C[C@H]1C2Cc3ccc(N(C)C)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL259658,6.1,Ki,=,810,nM,COC(=O)[C@@H]1C[C@H](NC(=O)c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
CHEMBL3086744,6.1,Ki,=,818.4,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1
CHEMBL473253,6.1,Ki,=,818.4,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1
CHEMBL3086744,6.1,Ki,=,818.4,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1
CHEMBL473253,6.1,Ki,=,818.4,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1
CHEMBL3597073,6.1,Ki,=,840,nM,CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
CHEMBL219099,6.1,Ki,=,840,nM,C[C@H]1CN2CCN(Cc3cccnc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL379928,6.1,Ki,=,842,nM,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OS(=O)(=O)[O-])C=C[C@H]4[C@@H](C2)[N+](C)(C)CC[C@]314
CHEMBL569313,6.1,Ki,=,850,nM,Oc1cc2c(cc1CNCCCCCCNCc1cc3c(cc1O)[C@@]14CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC4)C[C@@H]1[C@@H]3CCCC[C@]23CCN1CC1CCC1
CHEMBL431156,6.1,Ki,=,853,nM,CCC1Oc2c(O)cccc2C12CCN(C)CC2
CHEMBL2171847,6.1,Ki,=,860,nM,N[C@@H](Cc1ccc(O)cc1)C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2
CHEMBL2219911,6.1,Ki,=,860,nM,N[C@@H](Cc1ccc(O)cc1)C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2
CHEMBL383458,6.1,Ki,=,860,nM,CCCC[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL60270,6.1,Ki,=,863,nM,CN1CNC2CCC3(C)CC2(Cc2ccc(O)cc23)C1
CHEMBL1824516,6.1,Ki,=,865.6,nM,O=C(Cc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL1852814,6.1,Ki,=,865.6,nM,O=C(Cc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL1824516,6.1,Ki,=,865.6,nM,O=C(Cc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
CHEMBL1852814,6.1,Ki,=,865.6,nM,O=C(Cc1ccncc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
