ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4103044,O=C(c1ccoc1)N1C[C@H]2CC34CCC1C2C31CCN(CC2CC2)C4Cc2ccc(O)cc21,Oc1ccc2c(c1)C13CCN(C(C2)C23CCC3C1[C@H](C2)CN3C(=O)c1cocc1)CC1CC1,active,9.522878745,444.5750000000003,4.2043000000000035,1.0,4.0
CHEMBL304989,C=CCN1[C@H]2CC[C@@H]1C/C(=C(\c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,C=CCN1[C@@H]2CC[C@H]1C/C(=C(/c1ccccc1)\c1ccc(cc1)C(=O)N(CC)CC)/C2,active,9.522878745,414.59300000000025,5.783300000000006,0.0,2.0
CHEMBL25230,C=CCN1C[C@H](C)N(C[C@H]1C)[C@@H](c1cccc(c1)O)c1ccc(cc1)C(=O)N(CC)CC,C=CCN1C[C@H](C)N(C[C@H]1C)[C@@H](c1cccc(c1)O)c1ccc(cc1)C(=O)N(CC)CC,active,9.522878745,435.61200000000025,4.5442000000000045,1.0,4.0
CHEMBL326235,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,CC(C[C@@H](C(=O)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C)C,active,9.522878745,596.7290000000002,0.24344000000000615,7.0,7.0
CHEMBL2338744,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CO[C@]12CC[C@]3(C[C@@H]1[C@@](CC(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,active,9.522878745,467.6500000000004,4.413800000000005,2.0,5.0
CHEMBL2387327,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCC(=O)NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(=O)N[C@@H](CC(C)C)C(N)=O,CC(C[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(C)C)CCC(=O)NCCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)Cl)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C)C,active,9.397940009,1206.9279999999992,3.9393400000000174,10.0,12.0
CHEMBL226114,CN1CC[C@]23Cc4[nH]c5ccccc5c4C[C@H]2[C@H]1Cc1ccc(O)cc13,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)C,active,9.397940009,344.458,3.786500000000002,2.0,2.0
CHEMBL4094845,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C12CCC1C3[C@@H](CN1c1cnccn1)C2,Oc1ccc2c(c1)C13CCN(C(C2)C23CCC3C1[C@H](C2)CN3c1cnccn1)CC1CC1,active,9.397940009,428.5800000000002,3.765500000000003,1.0,5.0
CHEMBL63477,CCN(CC)C(=O)c1ccc(/C(=C2\C[C@@H]3CC[C@H](C2)N3)c2ccccc2)cc1,CCN(C(=O)c1ccc(cc1)/C(=C\1/C[C@H]2CC[C@@H](C1)N2)/c1ccccc1)CC,active,9.397940009,374.528,4.8849000000000045,1.0,2.0
CHEMBL3309515,O=C1CCC2=C([C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)N1Cc1ccccc1,O=C1CCC2=C(N1Cc1ccccc1)[C@@H]1Oc3c4[C@@]51[C@](C2)(O)[C@@H](Cc4ccc3O)N(CC5)CC1CC1,active,9.397940009,484.5960000000004,3.6429000000000027,2.0,5.0
CHEMBL392185,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C,active,9.397940009,698.8649999999999,2.6614400000000034,5.0,7.0
CHEMBL235109,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C,active,9.397940009,846.0419999999998,3.388940000000005,6.0,8.0
CHEMBL3086756,O=C(CNC(=O)c1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,O=C(N[C@]12CCC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)O)CC1CC1)CNC(=O)c1ccccn1,active,9.397940009,502.57100000000025,1.4742999999999988,3.0,7.0
CHEMBL3139282,O=C(CNC(=O)c1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,O=C(N[C@]12CCC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)O)CC1CC1)CNC(=O)c1ccccn1,active,9.397940009,502.57100000000025,1.4742999999999988,3.0,7.0
CHEMBL65151,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3CCOc2ccccc2)c2ccccc2)cc1,CCN(C(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2CCOc1ccccc1)c1ccccc1)CC,active,9.397940009,494.6790000000002,6.6763000000000075,0.0,3.0
CHEMBL2371018,C[C@H](c1ccccc1)[C@@H](NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H]([C@@H](c1ccccc1)C)C(=O)N[C@H](C(=O)O)Cc1ccccc1)N,active,9.397940009,648.7600000000001,3.3161000000000005,5.0,6.0
CHEMBL2408013,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@@H](Cc1ccc(cc1)Cl)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,9.397940009,764.3669999999997,5.647440000000006,3.0,6.0
CHEMBL434018,C=CCN1C2CCC1CC(=C(c1ccc(C(=O)NCC)cc1)c1cccc(O)c1)C2,C=CCN1C2CCC1CC(=C(c1cccc(c1)O)c1ccc(cc1)C(=O)NCC)C2,active,9.397940009,402.5380000000002,4.756600000000003,2.0,3.0
CHEMBL63571,CCCN1C2CCC1CC(=C(c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,CCCN1C2CCC1CC(=C(c1ccccc1)c1ccc(cc1)C(=O)N(CC)CC)C2,active,9.397940009,416.60900000000026,6.007300000000007,0.0,2.0
CHEMBL368421,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4CCCF)C[C@@]4(O)C(C2)N(CC2CC2)CCC314,FCCCn1c2ccccc2c2c1[C@@H]1Oc3c4C51[C@](C2)(O)C(Cc4ccc3O)N(CC5)CC1CC1,active,9.397940009,474.5760000000003,4.405600000000004,2.0,5.0
CHEMBL3753711,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2NCCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)O)c1ccccc1,CCC(=O)N(c1ccccc1)CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2NCCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)O)Cc1c(C)cc(cc1C)O)C)Cc1ccccc1,active,9.397940009,944.1869999999999,5.324340000000011,7.0,9.0
CHEMBL1649942,CCCC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccccc2)CC1,CCCC[C@H](C(=O)NCC(=O)N[C@H](C(=O)N1CCC(CC1)N(c1ccccc1)C(=O)CC)Cc1ccc(cc1)F)NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,9.397940009,758.9360000000001,3.970840000000004,5.0,7.0
CHEMBL610012,Oc1ccc2c3c1O[C@H]1c4nc5ccccc5cc4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1nc1ccccc1c2)CC1CC1,active,9.397940009,426.5160000000002,3.6395000000000026,2.0,5.0
CHEMBL574640,CCN(CC)C(=O)c1ccc(N(c2cccc(NC(=O)OC)c2)C2CCN(Cc3ccccc3)CC2)cc1,COC(=O)Nc1cccc(c1)N(c1ccc(cc1)C(=O)N(CC)CC)C1CCN(CC1)Cc1ccccc1,active,9.397940009,514.6700000000004,6.149600000000007,1.0,5.0
CHEMBL567604,CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(Cc3ccccc3)CC2)cc1,CCN(C(=O)c1ccc(cc1)N(c1cccc(c1)O)C1CCN(CC1)Cc1ccccc1)CC,active,9.397940009,457.61800000000034,5.676900000000006,1.0,4.0
CHEMBL569755,CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccccc3)CC2)cc1,CCN(C(=O)c1ccc(cc1)N(c1cccc(c1)O)C1CCN(CC1)CCc1ccccc1)CC,active,9.397940009,471.6450000000004,5.719400000000006,1.0,4.0
CHEMBL570000,CCN(CC)C(=O)c1ccc(N(c2cccc(O)c2)C2CCN(CCc3ccco3)CC2)cc1,CCN(C(=O)c1ccc(cc1)N(c1cccc(c1)O)C1CCN(CC1)CCc1ccco1)CC,active,9.397940009,461.6060000000004,5.312400000000006,1.0,5.0
CHEMBL2338745,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CCC(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CO[C@]12CC[C@]3(C[C@@H]1[C@@](CCC(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,active,9.397940009,481.67700000000036,4.803900000000006,2.0,5.0
CHEMBL607017,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccccc5C)[C@@H](C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)NC(=O)/C=C/c1ccccc1C)C,active,9.397940009,458.5580000000001,3.193920000000002,1.0,5.0
CHEMBL218327,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1,CCCC[C@H](N(C(=O)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,9.397940009,960.102,1.5040000000000096,10.0,10.0
CHEMBL3086308,CNc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CC1)C2,CNc1nc2c(s1)C[C@@H]1[C@@]3(C2)CCN([C@@H]1Cc1c3cc(O)cc1)CC1CC1,active,9.397940009,381.54500000000013,3.5836000000000023,2.0,5.0
CHEMBL3139481,CNc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CC1)C2,CNc1nc2c(s1)C[C@@H]1[C@@]3(C2)CCN([C@@H]1Cc1c3cc(O)cc1)CC1CC1,active,9.397940009,381.54500000000013,3.5836000000000023,2.0,5.0
CHEMBL2408012,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H](Cc1ccc(cc1)Cl)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,9.397940009,764.3669999999997,5.647440000000006,3.0,6.0
CHEMBL494479,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cc(O)cc2)CC,active,9.397940009,392.49900000000014,3.8205000000000027,2.0,4.0
CHEMBL3759383,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1CN[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1CN[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1ccccc1)N,active,9.397940009,647.8200000000002,3.2460400000000016,5.0,6.0
CHEMBL172493,CCCn1c2c(c3ccccc31)C[C@@]1(O)C3Cc4ccc(O)c5c4C1(CCN3CC1CC1)[C@H]2O5,CCCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)O,active,9.397940009,456.5860000000003,4.456000000000006,2.0,5.0
CHEMBL448998,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,CSCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)NCc1ccccc1)Cc1c[nH]c2c1cccc2)CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,9.397940009,1073.331,2.895400000000012,10.0,11.0
CHEMBL4068691,O=C(c1ccccn1)N1C[C@H]2CC34CCC1C2C31CCN(CC2CC2)C4Cc2ccc(O)cc21,Oc1ccc2c(c1)C13CCN(C(C2)C23CCC3C1[C@H](C2)CN3C(=O)c1ccccn1)CC1CC1,active,9.301029996,455.60200000000026,4.006300000000003,1.0,4.0
CHEMBL4130303,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCSSCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,O=C1CNC(=O)[C@@H](CSSC[C@@H](NC(=O)[C@H](Cc2c(C)cc(cc2C)O)N)C(=O)NCC(=O)N[C@H](C(=O)NCCSSCCNC(=O)[C@@H](N1)Cc1ccccc1)Cc1ccccc1)NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,9.301029996,1147.4819999999997,1.4370800000000126,12.0,16.0
CHEMBL1766205,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C)Cc1c[nH]c2c1cccc2)CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C,active,9.301029996,1233.3659999999995,6.329140000000009,9.0,10.0
CHEMBL3758259,NC(=O)[C@H]1CSCSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)N1,O=C([C@H](Cc1ccc(cc1)O)N)N[C@H]1CSCSC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccccc1)Cc1ccc2c(c1)cccc2)C(=O)N,active,9.301029996,742.9240000000001,1.7626000000000057,7.0,9.0
CHEMBL191751,C1[C@H](N(CC2=CC=CC=C21)C(=O)[C@H](CC3=CC=C(C=C3)O)N)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)O,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)Cc1ccccc1)N,active,9.301029996,634.7330000000001,2.7550999999999997,5.0,6.0
CHEMBL514774,O=C1CC[C@@]2(OCCCc3ccccc3)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)OCCCc1ccccc1,active,9.301029996,459.5860000000002,4.182500000000004,1.0,5.0
CHEMBL412331,CCCC[C@@H](C(=O)N[C@@H](Cc1cn(C(C)=O)c2ccccc12)C(=O)O)N(C(=O)Nc1ccccc1Cl)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)N(C)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CCCC[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](N(N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)C)Cc1ccccc1)C)Cc1ccccc1)CC(=O)O)C(=O)Nc1ccccc1Cl)C(=O)N[C@H](C(=O)O)Cc1cn(c2c1cccc2)C(=O)C,active,9.301029996,1243.769,4.443300000000016,11.0,15.0
CHEMBL1649947,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H](Cc1ccc(cc1)F)NC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,9.301029996,804.9639999999998,4.249340000000004,4.0,7.0
CHEMBL2364732,Cn1c2c(c3ccccc31)C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1n(C)c1c2cccc1)CC1CC1,active,9.301029996,428.5320000000002,3.583000000000002,2.0,5.0
CHEMBL477154,Cn1c2c(c3ccccc31)C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1n(C)c1c2cccc1)CC1CC1,active,9.301029996,428.5320000000002,3.583000000000002,2.0,5.0
CHEMBL3291216,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@]2(OCCF)C=C[C@@]3(C[C@@H]2[C@@](C)(O)CCc2ccccc2)[C@H]1C5,FCCO[C@@]12C=C[C@]3(C[C@@H]1[C@](CCc1ccccc1)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,active,9.301029996,505.63000000000034,4.336000000000005,2.0,5.0
CHEMBL67545,C=CCN1[C@H]2CC[C@@H]1CC(N(c1ccccc1)c1ccc(C(=O)N(CC)CC)cc1)C2,C=CCN1[C@@H]2CC[C@H]1CC(C2)N(c1ccccc1)c1ccc(cc1)C(=O)N(CC)CC,active,9.301029996,417.5970000000002,5.4881000000000055,0.0,3.0
CHEMBL430298,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1,CCCC[C@H](N(C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,9.301029996,960.102,1.5040000000000096,10.0,10.0
CHEMBL2369139,C[C@@H](c1ccccc1)[C@@H](NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H]([C@H](c1ccccc1)C)C(=O)N[C@H](C(=O)N)Cc1ccccc1)N,active,9.301029996,647.776,2.7168,5.0,6.0
CHEMBL3617471,CCC(=O)N(c1ccccc1)C1CCN(Cc2cccc3c2CCC[C@H]3NC(=O)CCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)Cc1cccc2c1CCC[C@H]2NC(=O)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C,active,9.301029996,929.1759999999998,4.334940000000008,7.0,9.0
CHEMBL294616,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,O=C1CNC(=O)[C@H](NC(=O)[C@H](Cc2ccc(cc2)O)N)C(C)(C)SSC([C@@H](NC(=O)[C@H](N1)Cc1ccccc1)C(=O)O)(C)C,active,9.301029996,645.8040000000003,1.1121000000000043,7.0,9.0
CHEMBL4100943,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C12CCC1C3[C@@H](CN1Cc1ccccc1)O2,Oc1ccc2c(c1)C13CCN(C(C2)C23CCC3C1[C@H](O2)CN3Cc1ccccc1)CC1CC1,active,9.301029996,442.60300000000024,4.102400000000004,1.0,4.0
CHEMBL4077003,O=C(CN1[C@@H]2CC[C@@H]1CC(c1cccc(O)c1)C2)C1CCCCC1,O=C(C1CCCCC1)CN1[C@@H]2CC[C@@H]1CC(C2)c1cccc(c1)O,active,9.301029996,327.468,4.252000000000004,1.0,3.0
CHEMBL4084184,CC(C)(C)c1ccc(CN2[C@@H]3CC[C@@H]2CC(c2cccc(O)c2)C3)cc1,Oc1cccc(c1)C1C[C@H]2CC[C@H](C1)N2Cc1ccc(cc1)C(C)(C)C,active,9.301029996,349.5180000000001,5.600300000000006,1.0,2.0
CHEMBL2387328,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](CCC(=O)NCCCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(=O)N[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)C(N)=O,O=C(CC[C@@H](C(=O)N[C@H](C(=O)N)Cc1c(F)c(F)c(c(c1F)F)F)NC(=O)[C@H](Cc1ccc(cc1)Cl)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)NCCCCCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,active,9.301029996,1231.7619999999997,4.85400000000001,9.0,11.0
CHEMBL66741,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2cccs2)c2cccc(OC)c2)cc1,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2Cc1cccs1)c1cccc(c1)OC,active,9.301029996,472.6540000000001,6.135300000000007,1.0,4.0
CHEMBL297428,CC1C2Cc3ccc(C(N)=O)cc3C1(C)CCN2CC1CC1,CC1C2Cc3c(C1(C)CCN2CC1CC1)cc(cc3)C(=O)N,active,9.301029996,298.43,2.7197000000000005,1.0,2.0
CHEMBL2372509,C[C@H]1c2ccccc2CN(C(=O)[C@@H](N)Cc2ccc(O)cc2)[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2[C@@H]([C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)Cc1ccccc1)C)N,active,9.301029996,648.76,3.3161000000000014,5.0,6.0
CHEMBL551613,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,O=C(N1Cc2c(C1)cccc2)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2,active,9.301029996,422.52800000000025,4.788900000000004,1.0,3.0
CHEMBL3787016,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCc1c([nH]c2ccccc12)C3,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)CCc2c(C1)[nH]c1c2cccc1)CC1CC1,active,9.301029996,414.54900000000015,4.0717000000000025,3.0,3.0
CHEMBL90667,COCCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13,COCCN1CCC23[C@H]([C@H]1Cc1c3ccc(c1)O)CCCC2,active,9.301029996,301.4300000000002,3.097000000000002,1.0,3.0
CHEMBL607068,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)[C@H]1C5,O=C(N[C@]12CCC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)O)C)/C=C/c1ccc(cc1)[N+](=O)[O-],active,9.301029996,475.50100000000015,2.4906999999999995,2.0,7.0
CHEMBL367962,O=CN[C@@]12Cc3c(n(CCF)c4ccccc34)[C@@H]3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,FCCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)NC=O,active,9.22184875,487.57500000000033,3.7692000000000023,2.0,5.0
