ChEMBL ID,Smiles,Activity_Value,bioactivity_class
CHEMBL2371079,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)NNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,7.4,active
CHEMBL4452187,O=C(C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)N1CCCC1,7.4,active
CHEMBL233143,O=C(OC1CCCCC1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,7.4,active
CHEMBL392477,COCC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,7.4,active
CHEMBL431060,COc1ccc(CNC(=O)c2ccc3[nH]c4c(c3c2)C[C@@]2(O)C3Cc5ccc(O)c6c5[C@@]2(CCN3CC2CC2)[C@H]4O6)cc1,7.4,active
CHEMBL4638709,CCO[C@@]12Cc3cc(-c4ccccc4)cnc3[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,7.5,active
CHEMBL4645952,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(F)c(F)c5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,7.5,active
CHEMBL2113305,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccccc1Cl)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,7.6,active
CHEMBL169346,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(N)cc31)[C@@H]2C,7.6,active
CHEMBL324644,CCCCC(=O)NCCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,7.7,active
CHEMBL302142,C=CCN1[C@H]2CC[C@@H]1C/C(=C(/c1ccccc1)c1ccc(C(=O)NCC)cc1)C2,7.7,active
CHEMBL413530,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1cccc(N)c1,7.8,active
CHEMBL542149,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1cccc(N)c1,7.8,active
CHEMBL2370989,NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,7.8,active
CHEMBL2371080,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)NNC(=O)[C@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,7.8,active
CHEMBL611925,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.8,active
CHEMBL3350138,O=C(CCC(=O)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)NCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,7.8,active
CHEMBL303381,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccc(O)cc2)cc1,7.8,active
CHEMBL610292,Oc1ccc2c3c1O[C@H]1[C@H](Nc4ccccc4)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,7.8,active
CHEMBL2364557,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,7.8,active
CHEMBL4473632,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N2CCN(CC2)C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O,7.9,active
CHEMBL4597415,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N2CCN(CC2)C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O,7.9,active
CHEMBL4475360,CS(=O)(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(C(N)=O)c1)C2)CC1CCCCC1,7.9,active
CHEMBL4644731,Cn1cc(-c2cnc3c(c2)C[C@@]2(OCCCc4ccccc4)[C@H]4Cc5ccc(O)c6c5[C@@]2(CCN4CC2CC2)[C@H]3O6)cn1,8,active
CHEMBL3291214,CC(C)(O)[C@H]1C[C@@]23CC[C@@]1(OCCF)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,8,active
CHEMBL2113307,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccc(Cl)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,8,active
CHEMBL1774949,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,8,active
CHEMBL2370980,NC(=O)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,8.1,active
CHEMBL551615,CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,8.1,active
CHEMBL1774946,CO[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(O)cc13,8.1,active
CHEMBL4646678,Cc1nnc(-c2cnc3c(c2)C[C@@]2(OCCCc4ccccc4)[C@H]4Cc5ccc(O)c6c5[C@@]2(CCN4CC2CC2)[C@H]3O6)o1,8.1,active
CHEMBL408024,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NC[C@@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,8.2,active
CHEMBL4539430,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NNC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O,8.2,active
CHEMBL4596465,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CSCc2ccccc2CSC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NNC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC1=O,8.2,active
CHEMBL329719,C=C(C)CN1CCC23c4c5ccc(O)c4O[C@H]2c2oc4ccccc4c2C[C@@]3(O)C1C5,8.2,active
CHEMBL2347236,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5cccnc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,8.2,active
CHEMBL4070277,O=C1/C(=C/c2ccc(Cl)cc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,8.2,active
CHEMBL438413,O=C(/C=C/Cc1ccccc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,8.2,active
CHEMBL169536,COc1ccc(Nc2ccc3c(c2)[C@@]2(C)CCN(CC4CC4)C(C3)[C@@H]2C)cc1,8.3,active
CHEMBL402964,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,8.3,active
CHEMBL369919,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C[C@@H]1CCCO1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C[C@@H]1CCCO1)CC3,8.3,active
CHEMBL471048,CN1CC[C@]23CC(=O)CC[C@H]2[C@H]1Cc1ccc(C(N)=O)c(O)c13,8.3,active
CHEMBL4640139,Oc1cccc(-c2cnc3c(c2)C[C@@]2(OCCCc4ccccc4)[C@H]4Cc5ccc(O)c6c5[C@@]2(CCN4CC2CC2)[C@H]3O6)c1,8.4,active
CHEMBL4081053,O=C1/C(=C/c2cccc(F)c2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,8.4,active
CHEMBL31605,CO[C@]12C=CC3(CC14CCC(C)(C)[C@H]4O)C1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,8.5,active
CHEMBL328236,Oc1ccc2c(c1)C[C@@H]1[C@@H]3CCCCC23CCN1Cc1ccco1,8.5,active
CHEMBL411916,CN(C)c1cccc(C(=O)NC2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1,8.5,active
CHEMBL610035,CCC/N=C(\NCCC)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,8.5,active
CHEMBL236376,NC(=O)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)cn1,8.5,active
CHEMBL392057,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCCc1nc(C)c(Cc2ccccc2)[nH]c1=O,8.6,active
CHEMBL401094,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccc(Br)cc4c2C[C@@]3(O)[C@H]1C5,8.6,active
CHEMBL4065490,CO[C@@]12CCC[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,8.6,active
CHEMBL1834416,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4cc(Br)c(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,8.7,active
CHEMBL375503,COc1ccc2c(c1)[C@]13CCN(CC4CCC4)[C@H](C2)[C@@H]1Cc1c([nH]c2ccccc12)C3,8.7,active
CHEMBL607405,CO[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,8.8,active
CHEMBL3596368,CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2nc4ccccc4cc2C[C@@]3(O)[C@H]1C5,8.9,active
CHEMBL3598304,CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2nc4ccccc4cc2C[C@@]3(O)[C@H]1C5,8.9,active
CHEMBL595245,CCN(CC)C(=O)c1ccc(C2(c3cccc(O)c3)CCN(CC3CC3)CC2)cc1,9,active
CHEMBL199433,CN(C(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1)c1ccccc1,9,active
CHEMBL3139482,C[C@@H]1CN(CCCc2ccccc2)[C@H]2C[C@H](N(C)CC3CC3)C[C@]1(c1cccc(O)c1)C2,9,active
CHEMBL3217271,C[C@@H]1CN(CCCc2ccccc2)[C@H]2C[C@H](N(C)CC3CC3)C[C@]1(c1cccc(O)c1)C2,9,active
CHEMBL3409105,C=CCN1CC[C@@]2(CCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,9.1,active
CHEMBL1172247,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)CSSC[C@@H](N)C1=O,9.1,active
CHEMBL3086755,O=C(CCc1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,9.1,active
CHEMBL3139271,O=C(CCc1ccccn1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,9.1,active
CHEMBL63188,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,9.1,active
CHEMBL3597083,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)C(N)=O,9.2,active
CHEMBL2347237,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccccn5)cc4)cc3[C@@]1(C)CCN2CC1CC1,9.2,active
CHEMBL3309509,CN1C(=O)[C@@H](CCO)CC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,9.3,active
CHEMBL39647,CC1(C)SSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N[C@@H]1C(=O)O,9.3,active
CHEMBL232937,CCCCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,9.3,active
CHEMBL392266,CC(C)(C)OC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,9.3,active
CHEMBL2408016,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,9.3,active
CHEMBL982,C=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,9.3,active
CHEMBL254960,COc1cc(CC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)c(S(=O)(=O)N(C)C)cc1OC,9.3,active
CHEMBL494265,COC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,9.3,active
CHEMBL329754,CC1CN(CCCc2ccccc2)C2C[C@H](NC(=O)C3(c4ccccc4)CCCC3)CC1(c1cccc(O)c1)C2,9.3,active
CHEMBL432045,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NC1CCNc2ccc(Cc3ccccc3)cc21,9.4,active
CHEMBL3309506,CN1C(=O)CCC2=C1[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(C)[C@H](C4)[C@]3(O)C2,9.4,active
CHEMBL1066,COc1cccc(c1)C1(O)CCCCC1CN(C)C,9.4,active
CHEMBL1237044,COc1cccc(c1)C1(O)CCCCC1CN(C)C,9.4,active
CHEMBL402189,COc1cc(CC(=O)N(C)[C@H](CN2CCCC2)c2ccccc2)c(S(=O)(=O)N2CCOCC2)cc1OC,9.4,active
CHEMBL146756,O=C(/C=C/C(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,9.4,active
CHEMBL203251,O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3,9.4,active
CHEMBL433697,O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,9.4,active
CHEMBL2370982,NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,9.5,active
CHEMBL480425,CC1(N2CCC(n3c(-c4cccc(OCCO)c4)nc4ccccc43)CC2)CCCCCCC1,9.5,active
CHEMBL323281,Oc1cccc2c1O[C@H]1[C@H](O)CC[C@@H]3CN(CC4CC4)CC[C@@]231,9.5,active
CHEMBL297756,Cc1ccc(/C=C/C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5C3(CCN4CC3CC3)[C@H]2O6)cc1,9.6,active
CHEMBL2370985,NC(=O)CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,9.7,active
CHEMBL48390,O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CCc1ccccc1)CC3,9.7,active
CHEMBL271815,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccccc1,9.7,active
CHEMBL57628,CC1[C@H]2Cc3ccc(NC=O)cc3[C@]1(C)CCN2CC1CC1,9.8,active
CHEMBL60869,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(C(N)=O)cc31)[C@@H]2C,9.8,active
CHEMBL3679612,COC(=O)C1(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)CC1,9.8,active
CHEMBL407832,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,9.8,active
CHEMBL3786083,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)CC/C1=C/c1ccccc1,9.8,active
CHEMBL2370988,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,9.9,active
CHEMBL4551066,CCC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,9.9,active
CHEMBL378355,C[C@@H]1[C@@H]2Cc3ccc(C(=O)NCCc4ccc(-c5ccccc5)cc4)cc3[C@]1(C)CCN2CC1CC1,9.9,active
CHEMBL610002,Oc1ccc2c3c1O[C@H]1C4=C(C[C@@]5(O)[C@@H](C2)N(CC2CC2)CC[C@]315)C(c1ccccc1)C1=C(O4)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1,10,active
CHEMBL327885,O=C(CCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13)c1cccs1,10,active
CHEMBL3667199,CN1CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(=O)NCCc2ccc(-c4cc[nH]c(=O)c4)cc2)c(O)c13,10,active
CHEMBL4544814,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCCCC2)C(=O)C(F)(F)F)c1,10,active
CHEMBL3357967,CCOC(=O)Cc1c2c(n(Cc3ccccc3)c1O)[C@@H]1Oc3c(O)ccc4c3[C@@]13CCN(CC1CC1)[C@H](C4)[C@]3(O)C2,10,active
CHEMBL256010,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,10,active
CHEMBL247064,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc2nc(N)sc2c1)C(=O)O,10,active
CHEMBL247368,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,10,active
CHEMBL561805,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,10,active
CHEMBL353930,COc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(NCCF)C(C2)N(CC2CC2)CCC314,10.1,active
CHEMBL2370979,NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,10.3,active
CHEMBL2113372,CCCCCCC(=O)N[C@@]12Cc3c([nH]c4ccccc34)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)C2C5,10.3,active
CHEMBL2397019,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2c1,10.5,active
CHEMBL3086753,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2c1,10.5,active
CHEMBL2397022,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,10.9,active
CHEMBL3086748,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,10.9,active
CHEMBL2112214,CC1CCCC(C)N1C(=O)c1ccc(/C(=C2/C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c2ccccc2)cc1,11,active
CHEMBL208683,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H]1Cc2ccccc2CN(CC(=O)NCc2ccccc2)C1=O,11,active
CHEMBL422567,C[C@H]1C2Cc3ccc(Nc4ccccn4)cc3[C@@]1(C)CCN2CC1CC1,11,active
CHEMBL2371025,C[C@@H](c1ccccc1)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,11,active
CHEMBL2372782,CC(C)(S)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)(C)S)C(=O)O,11,active
CHEMBL409938,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=CC3C1C5,11,active
CHEMBL2371081,C[C@@H](c1ccccc1)[C@H](NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)c1ccccc1,11,active
CHEMBL603428,CCCC(C)CN1CCC(c2ccc(C(=O)N(C)C)cc2)(c2cccc(O)c2)CC1,11,active
CHEMBL3609615,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,11,active
CHEMBL4633348,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccccc5)cc4C[C@@]4(OCCCc5ccc(F)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,11,active
CHEMBL2387213,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)C(=O)O,11,active
CHEMBL1766204,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,11,active
CHEMBL561138,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)nc1,11,active
CHEMBL494266,O=C(O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,11,active
CHEMBL199827,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccccc1,11,active
CHEMBL285563,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)NCC[C@]314,11,active
CHEMBL607393,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CCc2ccccc2)CC[C@]314,11,active
CHEMBL570645,CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3cccs3)CC2)cc1,11.1,active
CHEMBL4457877,N#Cc1ccc(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)cc1,11.1,active
CHEMBL2113303,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,11.1,active
CHEMBL111530,O=C(NCc1ccccc1)c1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,11.2,active
CHEMBL67123,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccc(OC)cc2)cc1,11.3,active
CHEMBL495057,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cnc2ccccc2c1,11.6,active
CHEMBL610033,N/C(=N\CCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5)NCc1ccc([N+](=O)[O-])cc1,11.7,active
